Column1,thong tin,rating,genre,name
10,"
Một câu chuyện giản dị, chứa đầy bất ngờ cho tới trang cuối cùng. Và đẹp lộng lẫy, vì lòng vị tha và tình yêu thương, khiến mắt rưng rưng vì một nỗi mừng vui hân hoan. Cuốn sách như một đốm lửa thắp lên lòng khát khao sống tốt trên đời.Viết về điều tốt đã không dễ, viết sao cho người đọc có thể đón nhận đầy cảm xúc tích cực, và muốn được hưởng, được làm những điều tốt dù n
Một câu chuyện giản dị, chứa đầy bất ngờ cho tới trang cuối cùng. Và đẹp lộng lẫy, vì lòng vị tha và tình yêu thương, khiến mắt rưng rưng vì một nỗi mừng vui hân hoan. Cuốn sách như một đốm lửa thắp lên lòng khát khao sống tốt trên đời.Viết về điều tốt đã không dễ, viết sao cho người đọc có thể đón nhận đầy cảm xúc tích cực, và muốn được hưởng, được làm những điều tốt dù nhỏ bé... mới thật là khó. 
Làm bạn với bầu trời
 của Nguyễn Nhật Ánh đã làm được điều này, anh đã “mô tả cái tốt thật đẹp để người ta yêu thích nó”, như anh từng phát biểu “... điểm mạnh của văn chương nằm ở khả năng thẩm thấu. Bằng hình thức đặc thù của mình, văn chương góp phần mài sắc các ý niệm đạo đức nơi người đọc một cách vô hình. Bồi đắp tâm hồn và nhân cách một cách âm thầm và bền bỉ, đó là chức năng gốc rễ của văn chương, đặc biệt là văn chương viết cho thanh thiếu niên.”

","{'5': 368, '4': 278, '3': 124, '2': 15, '1': 7}","['Fiction', 'Childrens', 'Young Adult', 'Literature', 'Childrens > Middle Grade', 'Novels']",https://www.goodreads.com//book/show/50847731-l-m-b-n-v-i-b-u-tr-i?from_search=true&from_srp=true&qid=rSbKfkAjtW&rank=1
11,"
Nhân vật chính thứ nhất tên là Gấu.Nhân vật thứ hai là Tí Hon.Nhân vật thứ ba, tên là…; còn nữa, nhân vật thứ tư, tên là…Để biết tại sao Gấu lại chơi thân với Tí Hon, thì mời bạn hãy mở sách ra.Gấu và Tí Hon thân nhau đến mức có thể chia sẻ từng chuyện vui buồn trong những phút giây mềm yếu, lo lắng và chăm sóc, giúp nhau từ miếng ăn đến “chiến lược” để tồn tại lâu dài.Tìn
Nhân vật chính thứ nhất tên là Gấu.Nhân vật thứ hai là Tí Hon.Nhân vật thứ ba, tên là…; còn nữa, nhân vật thứ tư, tên là…Để biết tại sao Gấu lại chơi thân với Tí Hon, thì mời bạn hãy mở sách ra.Gấu và Tí Hon thân nhau đến mức có thể chia sẻ từng chuyện vui buồn trong những phút giây mềm yếu, lo lắng và chăm sóc, giúp nhau từ miếng ăn đến “chiến lược” để tồn tại lâu dài.Tình bạn là gì? Bạn gái là gì? Tình yêu là gì?Bọn mèo chuột kể với chúng ta nhiều câu chuyện nhỏ, gửi thông điệp rằng, tình yêu có sức mạnh tuyệt diệu, có thể làm nên mọi điều phi thường trong cuộc sống muôn loài.Cuốn truyện có độ dầy vừa phải, 67 hình vẽ của họa sĩ Đỗ Hoàng Tường sinh động đến từng nét nũng nịu hay kiêu căng của nàng mèo người yêu mèo Gấu, câu chuyện thì hấp dẫn duyên dáng điểm những bài thơ tình lãng mạn nao lòng song đọc to lên thì khiến cười hinh hích…Bạn hãy đọc nhé, để thấy, Nguyễn Nhật Ánh đã viết truyện mèo chuột theo cái cách của riêng mình độc đáo như thế nào.

","{'5': 708, '4': 848, '3': 613, '2': 149, '1': 32}","['Childrens', 'Fiction', 'Romance', 'Animals', 'Novels', 'Literature', 'Young Adult', 'Childrens > Middle Grade', 'Literature > Asian Literature', 'Realistic Fiction > Slice Of Life']",https://www.goodreads.com//book/show/14624837-c-hai-con-m-o-ng-i-b-n-c-a-s?from_search=true&from_srp=true&qid=f8YTaSk0Kv&rank=1
12,"
“Dấu chân trên cát” là tác phẩm được dịch giả Nguyên Phong phóng tác kể về xã hội Ai Cập thế kỷ thứ XIV trước CN, qua lời kể của nhân vật chính - Sinuhe.Ngày nay, người ta biết đến triều đại các vua chúa Ai Cập thời cổ qua sách vở của người Hy Lạp. Sở dĩ các sử gia Hy Lạp biết được các chi tiết này vì họ đã học hỏi từ người Ai Cập bị đày biệt xứ tên là Sinuhe. Đây là một n
“Dấu chân trên cát” là tác phẩm được dịch giả Nguyên Phong phóng tác kể về xã hội Ai Cập thế kỷ thứ XIV trước CN, qua lời kể của nhân vật chính - Sinuhe.Ngày nay, người ta biết đến triều đại các vua chúa Ai Cập thời cổ qua sách vở của người Hy Lạp. Sở dĩ các sử gia Hy Lạp biết được các chi tiết này vì họ đã học hỏi từ người Ai Cập bị đày biệt xứ tên là Sinuhe. Đây là một nhân vật lạ lùng, đã có công mang văn minh Ai Cập truyền vào Hy Lạp khi quốc gia này còn ở tình trạng kém mở mang so với Ai Cập lúc đó.Các sử gia ngày nay đã đưa ra nhiều giả thuyết về nhân vật Sinuhe này. Có người cho rằng ông là một lái buôn đến Hy Lạp lập nghiệp, nhưng làm sao lái buôn lại mở trường dạy học và để lại nhiều tài liệu quý giá như thế được? Từ ngàn xưa, chỉ riêng giai cấp vua chúa là giáo sĩ mới được hưởng quy chế giáo dục toàn vẹn như vậy mà thôi.Do đó, một số người cho rằng ông thuộc giai cấp giáo sĩ, nhưng việc một giáo sĩ Ai Cập đến mở trường dạy học tại Hy Lạp cũng là điều khó chấp nhận. Mặc dù khi đó văn minh Hy Lạp chưa tiến bộ như Ai Cập nhưng giáo xứ này phát triển rất mạnh, hiển nhiên các giáo sĩ Hy Lạp không thể chấp nhận cho một giáo sĩ ngoại quốc đến mở trường dạy học tại thánh địa Olympia của họ được.Nếu thế thì phải chăng Sinuhe thuộc giai cấp hoàng tộc? Điều này xét ra cũng không có lý vì một người thuộc giai cấp hoàng tộc không thể bị đày biệt xứ. Luật pháp Ai Cập chủ trương xử tử những kẻ trong hoàng tộc nếu họ vi phạm một tội trọng nào đó chứ không có lệ bị đày biệt xứ, vì các vua Pharaoh rất sợ những người trong bọn họ chiêu binh mãi mã làm phản.Việc một người Ai Cập, thân thế mơ hồ, bị đày biệt xứ, đến mở trường dạy học tại Athens, trung tâm văn hóa của Hy Lạp, vẫn là một bí mật đến nay các nhà khảo cổ chưa tìm ra được câu trả lời.Mặc dù là tiểu thuyết lịch sử về xã hội Ai Cập cổ đại, song nhiều vấn đề được nêu ra trong tác phẩm vẫn có ý nghĩa thời sự trong thế giới ngày nay. Đó là lý do khiến cho tác phẩm không chỉ giữ được sự cuốn hút đối với bạn đọc Việt Nam và rất nhiều nơi trên thế giới trong hơn nửa thế kỷ qua.Bạn sẽ không thể rời mắt khỏi những dòng văn viết với ý tứ sâu sắc của một người con xa quê hương: ""Người Ai Cập có thành ngữ: ""Kẻ nào đã uống nước sông Nile thì không thể nào uống nước ở đâu được nữa"". Quả thế tuy sống tại Hy Lạp nhưng không bao giờ tôi có thể quên được Ai Cập quê hương thân yêu của tôi.Dường như những miền nào xây dựng trên mặt cát, chỉ huy hoàng trong một thời gian rất ngắn rồi tàn lụi, nhưng mấy ai chịu để ý đến điều ấy. Cũng như những vết dấu chân trên cát chỉ tồn tại một thoáng giây rồi phai mờ, huyền thoại về một người Ai Cập qua Hy Lạp mở trường dạy học, đào tạo nhiều thế hệ học trò xuất sắc chỉ còn là một câu chuyện mơ hồ trong cuộc sống ồn ào, náo nhiệt ngày nay.

","{'5': 330, '4': 219, '3': 67, '2': 10, '1': 4}","['Fiction', 'Spirituality', 'Religion']",https://www.goodreads.com//book/show/35960122-d-u-ch-n-tr-n-c-t?from_search=true&from_srp=true&qid=WzZHppQHF5&rank=1
13,"
""999 lá thư gửi cho chính mình” là một tác phẩm đặc biệt đầy cảm hứng đến từ tác giả văn học mạng nổi tiếng Miêu Công Tử, mang một màu sắc riêng biệt qua những lời thư nhỏ nhắn nhủ đến người đọc về giá trị cuộc sống, tình yêu, tuổi trẻ, tương lai… v.v.. đã làm lay động trái tim của hàng vạn độc giả trẻ. Cầm trên tay cuốn sách “999 lá thư gửi cho chính mình” – bạn sẽ hiểu r
""999 lá thư gửi cho chính mình” là một tác phẩm đặc biệt đầy cảm hứng đến từ tác giả văn học mạng nổi tiếng Miêu Công Tử, mang một màu sắc riêng biệt qua những lời thư nhỏ nhắn nhủ đến người đọc về giá trị cuộc sống, tình yêu, tuổi trẻ, tương lai… v.v.. đã làm lay động trái tim của hàng vạn độc giả trẻ. Cầm trên tay cuốn sách “999 lá thư gửi cho chính mình” – bạn sẽ hiểu rằng: tuổi trẻ của chúng ta dù có mong manh đến đâu thì cũng sẽ thành công vượt qua mọi khó khăn một cách mạnh mẽ ngoài sức tưởng tượng. Một ngày nào đó, bạn sẽ cảm nhận được hạnh phúc, tự tin của chính bản thân và học được cách mỉm cười trước những nỗi đau của quá khứ. Bạn sẽ biết cách nói lời cảm ơn với những ai đã rời bỏ bạn, hiểu ra rằng họ không phải người thích hợp để cùng đồng hành với bạn trên đoạn đường chông gai đi tới tương lai. Đôi lúc bạn có thể yếu đuối mỏi mệt rơi nước mắt, thế nhưng khi bất chợt nhìn lại, bạn sẽ thấy thì ra mình đã rất mạnh mẽ, dũng cảm đi hết cả một quãng đường dài.“999 lá thư gửi cho chính mình” – Mong bạn trở thành phiên bản hoàn hảo nhất. Cái gọi là vẻ đẹp nội tâm luôn luôn tốt hơn vẻ bề ngoài hào nhoáng, hy vọng bạn sẽ mãi luôn kiên cường, dũng cảm đứng ở nơi ánh sáng chiếu rọi, sống tốt một cuộc sống mà mình hằng mong ước.

","{'5': 291, '4': 162, '3': 133, '2': 71, '1': 60}","['Self Help', 'Nonfiction', 'Cultural > China']",https://www.goodreads.com//book/show/44094561-999-l-th-g-i-cho-ch-nh-m-nh?from_search=true&from_srp=true&qid=wQHENkwWWq&rank=1
14,"
Nhung ngay con o Viet Nam va ca sau nay khi co dip cong tac ve Viet Nam, JNgoc thuong nghe mot so nguoi da lam quan niem song o nuoc My la song o Thien Dang. Qua that, noi day khong phai Thien Duong ma cung bao gian truan, bao ngang trai, bao kho cuc ma chi co khi hien than moi cam nhan duoc nhung dang cay cua no, nhat la chuyen tinh cua Minh Chau, nhan vat chinh trong tie
Nhung ngay con o Viet Nam va ca sau nay khi co dip cong tac ve Viet Nam, JNgoc thuong nghe mot so nguoi da lam quan niem song o nuoc My la song o Thien Dang. Qua that, noi day khong phai Thien Duong ma cung bao gian truan, bao ngang trai, bao kho cuc ma chi co khi hien than moi cam nhan duoc nhung dang cay cua no, nhat la chuyen tinh cua Minh Chau, nhan vat chinh trong tieu thuyet Noi Day Khong Phai Thien Duong. JNgoc tin rang quy doc gia se ua nuoc mat vi cam thong truoc cuoc doi nguoi con gai Minh Chau...

","{'5': 0, '4': 2, '3': 0, '2': 0, '1': 0}",[],https://www.goodreads.com//book/show/34768367-noi-day-khong-phai-thien-duong?from_search=true&from_srp=true&qid=wg1PcGvQ8H&rank=1
15,"
Cuộc sống của Hirasuke trôi qua hết sức bình lặng, cho đến một ngày tai nạn giao thông khủng khiếp xảy ra và gã mất đi người vợ yêu quý nhất của mình, còn đứa con gái bé bỏng vẫn trong tình trạng hôn mê bất tỉnh. Nhưng chỉ sau một đêm, con gái gã tỉnh lại và một mực xưng mình là Naoko, vợ gã. Dường như linh hồn của Naoko đã nhập vào thể xác con gái, còn Monami thực sự đã c
Cuộc sống của Hirasuke trôi qua hết sức bình lặng, cho đến một ngày tai nạn giao thông khủng khiếp xảy ra và gã mất đi người vợ yêu quý nhất của mình, còn đứa con gái bé bỏng vẫn trong tình trạng hôn mê bất tỉnh. Nhưng chỉ sau một đêm, con gái gã tỉnh lại và một mực xưng mình là Naoko, vợ gã. Dường như linh hồn của Naoko đã nhập vào thể xác con gái, còn Monami thực sự đã chết. Rốt cuộc Hirasuke đã mất vợ hay con gái trong vụ tai nạn ấy?Bí mật của Naoko đã giành Giải thưởng của Hiệp hội các Nhà văn viết truyện kỳ bí Nhật Bản vào năm 1999, và là một trong những tác phẩm quan trọng nhất trong sự nghiệp của Higashino Keigo, bậc thầy truyện trinh thám Nhật thế kỷ XX.

","{'5': 1318, '4': 1968, '3': 1179, '2': 265, '1': 66}","['Fiction', 'Cultural > Japan', 'Mystery', 'Asian Literature > Japanese Literature', 'Thriller', 'Novels', 'Cultural > Asia', 'Fantasy', 'Thriller > Mystery Thriller', 'Literature > Asian Literature']",https://www.goodreads.com//book/show/12107955-b-m-t-c-a-naoko?from_search=true&from_srp=true&qid=zn52yfrPxF&rank=1
16,"
Lần đầu tiên, nỗi buồn, thậm chí cái chết được mô tả một cách không khoan nhượng đồng thời lại thấm đẫm tình yêu, sự cảm thông và lòng trắc ẩn trong văn học thiếu nhi Việt Nam. Cuốn sách được các nhà văn trong nước mệnh danh là “Hoàng tử bé” của Việt Nam. Câu chuyện được bắt đầu bằng sự ra đời của một cái tên đứa trẻ - như một âm thanh đẹp nhất - và kết thúc dưới bầu trời 
Lần đầu tiên, nỗi buồn, thậm chí cái chết được mô tả một cách không khoan nhượng đồng thời lại thấm đẫm tình yêu, sự cảm thông và lòng trắc ẩn trong văn học thiếu nhi Việt Nam. Cuốn sách được các nhà văn trong nước mệnh danh là “Hoàng tử bé” của Việt Nam. Câu chuyện được bắt đầu bằng sự ra đời của một cái tên đứa trẻ - như một âm thanh đẹp nhất - và kết thúc dưới bầu trời đầy sao.Nó lý giải tại sao khi những gì thân yêu của chúng ta ra đi thì cũng giống như việc ta cắt lìa từng khoảng trời trong trái tim mình. Các chương sách là những câu chuyện ẩn dụ về âm nhạc - bà mẹ vĩ đại nhất, về ngón tay - bài học thân thể và sự kiêu hãnh, về khu vườn - một đứa trẻ chỉ thật sự lớn lên khi chúng đi xuyên qua khu vườn, rồi từ đó nhận ra thế giới không bằng thị giác mà bằng sự trải nghiệm những giác quan khác có tính chất rộng lớn hơn...

","{'5': 1390, '4': 854, '3': 308, '2': 60, '1': 10}","['Childrens', 'Fiction', 'Literature', 'Novels', 'Contemporary', 'Short Stories', 'Realistic Fiction > Slice Of Life', 'Family', 'Literature > Asian Literature', 'Kids']",https://www.goodreads.com//book/show/10872535-v-a-nh-m-m-t-v-a-m-c-a-s?from_search=true&from_srp=true&qid=x1B9gbBPHZ&rank=1
17,"
Với 20 truyện ngắn, tác phẩm là những lát cắt rất đỗi bình thường có thể thấy trong mỗi gia đình. Bằng giọng văn vui nhộn, hài hước và đôi khi có phần châm biếm, nhà văn Nguyễn Nhật Ánh ghi lại từng câu chuyện cuộc sống ấy qua cách nhìn riêng của ông: nào là những hiểu lầm dở khóc dở cười giữa các cặp vợ chồng, hay những cuộc cãi vã rồi chủ động làm lành… Cuốn sách giúp độ
Với 20 truyện ngắn, tác phẩm là những lát cắt rất đỗi bình thường có thể thấy trong mỗi gia đình. Bằng giọng văn vui nhộn, hài hước và đôi khi có phần châm biếm, nhà văn Nguyễn Nhật Ánh ghi lại từng câu chuyện cuộc sống ấy qua cách nhìn riêng của ông: nào là những hiểu lầm dở khóc dở cười giữa các cặp vợ chồng, hay những cuộc cãi vã rồi chủ động làm lành… Cuốn sách giúp độc giả có thêm góc nhìn để suy ngẫm về cuộc sống gia đình, đặc biệt là cuộc sống hôn nhân giữa các cặp vợ chồng, về cách ứng xử trong gia đình để mọi người có thể hiểu và cảm thông cho nhau, từ đó xây dựng một cuộc sống hạnh phúc.

","{'5': 159, '4': 273, '3': 234, '2': 80, '1': 22}","['Fiction', 'Short Stories', 'Novels', 'Young Adult', 'Childrens', 'Literature']",https://www.goodreads.com//book/show/12212554-chuy-n-c-t-ch-d-nh-cho-ng-i-l-n?from_search=true&from_srp=true&qid=SlUU29wkNL&rank=1
18,"
NGÀY XƯA CÓ MỘT CHUYỆN TÌNH là tác phẩm mới tinh thứ 2 trong năm 2016 của nhà văn Nguyễn Nhật Ánh dài hơn 300 trang, được coi là tập tiếp theo của tập truyện Mắt biếc. Có một tình yêu dữ dội, với em, của một người yêu em hơn chính bản thân mình - là anh.Ngày xưa có một chuyện tình có phải là một câu chuyện cảm động khi người ta yêu nhau, nỗi khát khao một hạnh phúc êm đềm 
NGÀY XƯA CÓ MỘT CHUYỆN TÌNH là tác phẩm mới tinh thứ 2 trong năm 2016 của nhà văn Nguyễn Nhật Ánh dài hơn 300 trang, được coi là tập tiếp theo của tập truyện Mắt biếc. Có một tình yêu dữ dội, với em, của một người yêu em hơn chính bản thân mình - là anh.Ngày xưa có một chuyện tình có phải là một câu chuyện cảm động khi người ta yêu nhau, nỗi khát khao một hạnh phúc êm đềm ấm áp đến thế; hay đơn giản chỉ là chuyện ba người - anh, em, và người ấy…?Bạn hãy mở sách ra, để chứng kiến làn gió tình yêu chảy qua như rải nắng trên khuôn mặt mùa đông của cô gái; nụ hôn đầu tiên ngọt mật, cái ôm đầu tiên, những giọt nước mắt và cái ôm xiết cuối cùng… rồi sẽ tìm thấy câu trả lời, cho riêng mình.

","{'5': 874, '4': 788, '3': 346, '2': 55, '1': 24}","['Fiction', 'Romance', 'Young Adult', 'Literature', 'Childrens', 'Novels', 'Short Stories', 'Romance > Love Story']",https://www.goodreads.com//book/show/32068852-ng-y-x-a-c-m-t-chuy-n-t-nh?from_search=true&from_srp=true&qid=oW1Z57X4ED&rank=1
19,"
the no-f*cks-given, no-holds-barred guide to living your best life

Do you ever find yourself snowed under at the office, or even just glued to the couch, when you really want to leave on time (for once), get to the gym (at last), and finally start that fun project you're always putting off?You've really got to 
Get Your Sh*t Together.




In The Life-Changing 
the no-f*cks-given, no-holds-barred guide to living your best life

Do you ever find yourself snowed under at the office, or even just glued to the couch, when you really want to leave on time (for once), get to the gym (at last), and finally start that fun project you're always putting off?You've really got to 
Get Your Sh*t Together.




In The Life-Changing Magic of Not Giving a F*ck, ""anti-guru"" Sarah knight liberated you from shame, guilt, and obligations. But what about all the sh*t you do give a f*ck about-like your career, health, relationships, and bank account?Now, Sarah's back with more hilarious advice to make life easier and better. Whether your dream is to quit your day job and buy a food truck, pay off your debt, or just spend more time with your cat, Sarah cuts through the bullsh*t cycle of self-sabotage to show you how to be happy.You'll learn:Three simple tools for getting (and keeping) your sh*t togetherThe Power of Negative ThinkingHow to balance work and fun-and save money while you're at itWays to manage anxietyAnd tons of other awesome sh*t!Soon you'll be setting real goals, crushing them, and getting out the door for happy hour-every damn day.Praise for Sarah Knight""Genius."" - Cosmopolitan""Self-help to swear by."" - The Boston Globe""Hilarious [and] truly practical."" - Booklist

","{'5': 3687, '4': 5063, '3': 4649, '2': 1637, '1': 643}","['Nonfiction', 'Self Help', 'Self Help > Personal Development', 'Audiobook', 'Humor', 'Psychology', 'Productivity', 'Adult', 'Health > Mental Health', 'Humor > Comedy']",https://www.goodreads.com//book/show/31111142-get-your-sh-t-together?from_search=true&from_srp=true&qid=sZZRx4R94Q&rank=1
